gps(_351880057387987,6/10/2014,19:44:31,35.341377,25.127544,android)
gps(_351880057387987,6/10/2014,19:44:32,35.341366,25.127571,android)
gps(_351880057387987,6/10/2014,19:44:33,35.34135,25.127602,android)
gps(_351880057387987,6/10/2014,19:44:34,35.34135,25.127588,android)
gps(_351880057387987,6/10/2014,19:44:35,35.341362,25.127586,android)
gps(_351880057387987,6/10/2014,19:44:36,35.341354,25.127565,android)
gps(_351880057387987,6/10/2014,19:44:37,35.34137,25.127556,android)
gps(_351880057387987,6/10/2014,19:44:38,35.34133,25.127575,android)
gps(_351880057387987,6/10/2014,19:44:39,35.34135,25.12757,android)
gps(_351880057387987,6/10/2014,19:44:40,35.341362,25.127504,android)
gps(_351880057387987,6/10/2014,19:44:41,35.341396,25.127476,android)
gps(_351880057387987,6/10/2014,19:44:43,35.341385,25.127472,android)
gps(_351880057387987,6/10/2014,19:44:58,35.341423,25.127449,android)
gps(_351880057387987,6/10/2014,19:45:04,35.341503,25.127428,android)
gps(_351880057387987,6/10/2014,19:45:11,35.3415,25.127419,android)
gps(_351880057387987,6/10/2014,19:45:17,35.341442,25.127441,android)
gps(_351880057387987,6/10/2014,19:45:28,35.341404,25.127497,android)
gps(_351880057387987,6/10/2014,19:45:34,35.341366,25.127535,android)
gps(_351880057387987,6/10/2014,19:45:40,35.341362,25.127527,android)
gps(_351880057387987,6/10/2014,19:45:47,35.341362,25.12754,android)
gps(_351880057387987,6/10/2014,19:45:53,35.341377,25.127542,android)
gps(_351880057387987,6/10/2014,19:45:57,35.341366,25.127602,android)
gps(_351880057387987,6/10/2014,19:45:59,35.341354,25.127628,android)
gps(_351880057387987,6/10/2014,19:46:00,35.34134,25.127623,android)
gps(_351880057387987,6/10/2014,19:46:01,35.341328,25.127596,android)
gps(_351880057387987,6/10/2014,19:46:01,35.341354,25.12761,android)
gps(_351880057387987,6/10/2014,19:46:02,35.34136,25.127562,android)
gps(_351880057387987,6/10/2014,19:46:02,35.341343,25.127583,android)
gps(_351880057387987,6/10/2014,19:46:03,35.341343,25.127563,android)
gps(_351880057387987,6/10/2014,19:46:03,35.34135,25.12757,android)
gps(_351880057387987,6/10/2014,19:46:04,35.341335,25.127579,android)
gps(_351880057387987,6/10/2014,19:46:04,35.34133,25.127619,android)
gps(_351880057387987,6/10/2014,19:46:04,35.341328,25.127647,android)
gps(_351880057387987,6/10/2014,19:46:05,35.34133,25.12762,android)
gps(_351880057387987,6/10/2014,19:46:06,35.341354,25.12761,android)
gps(_351880057387987,6/10/2014,19:46:06,35.341324,25.127659,android)
gps(_351880057387987,6/10/2014,19:46:06,35.34134,25.127647,android)
gps(_351880057387987,6/10/2014,19:46:07,35.341328,25.127684,android)
gps(_351880057387987,6/10/2014,19:46:07,35.3413,25.127708,android)
gps(_351880057387987,6/10/2014,19:46:07,35.341335,25.12766,android)
gps(_351880057387987,6/10/2014,19:46:08,35.34131,25.127644,android)
gps(_351880057387987,6/10/2014,19:46:09,35.341324,25.12763,android)
gps(_351880057387987,6/10/2014,19:46:10,35.341335,25.127565,android)
gps(_351880057387987,6/10/2014,19:46:11,35.34134,25.127487,android)
gps(_351880057387987,6/10/2014,19:46:12,35.341324,25.127506,android)
gps(_351880057387987,6/10/2014,19:46:15,35.341293,25.127531,android)
gps(_351880057387987,6/10/2014,19:46:22,35.341297,25.127554,android)
gps(_351880057387987,6/10/2014,19:46:31,35.34133,25.127518,android)
gps(_351880057387987,6/10/2014,19:46:37,35.341347,25.127527,android)
gps(_351880057387987,6/10/2014,19:46:43,35.34136,25.12753,android)
gps(_351880057387987,6/10/2014,19:46:50,35.341335,25.127525,android)
gps(_351880057387987,6/10/2014,19:47:11,35.341312,25.127792,android)
gps(_351880057387987,6/10/2014,19:47:18,35.34138,25.127716,android)
gps(_351880057387987,6/10/2014,19:47:26,35.34135,25.12776,android)
gps(_351880057387987,6/10/2014,19:47:36,35.34135,25.127796,android)
gps(_351880057387987,6/10/2014,19:47:44,35.341366,25.127731,android)
gps(_351880057387987,6/10/2014,19:47:51,35.341312,25.127707,android)
gps(_351880057387987,6/10/2014,19:48:02,35.34139,25.127686,android)
gps(_351880057387987,6/10/2014,19:48:02,35.341354,25.12775,android)
gps(_351880057387987,6/10/2014,19:48:05,35.341343,25.127699,android)
gps(_351880057387987,6/10/2014,19:48:06,35.341274,25.127771,android)
gps(_351880057387987,6/10/2014,19:48:07,35.341286,25.127779,android)
gps(_351880057387987,6/10/2014,19:48:52,35.341324,25.127674,android)
gps(_351880057387987,6/10/2014,19:50:36,35.341354,25.127594,android)
gps(_351880057387987,6/10/2014,19:50:37,35.34136,25.127579,android)
gps(_351880057387987,6/10/2014,19:51:12,35.341347,25.127562,android)
gps(_351880057387987,6/10/2014,23:29:39,35.3407,25.137045,android)
gps(_351880057387987,6/10/2014,23:29:40,35.34073,25.13703,android)
gps(_351880057387987,6/10/2014,23:29:41,35.34074,25.137064,android)
gps(_351880057387987,6/10/2014,23:29:42,35.34054,25.137081,android)
gps(_351880057387987,6/10/2014,23:29:43,35.340538,25.137075,android)
gps(_351880057387987,6/10/2014,23:29:44,35.340584,25.137054,android)
gps(_351880057387987,6/10/2014,23:29:45,35.340652,25.136976,android)
gps(_351880057387987,6/10/2014,23:29:46,35.340626,25.137007,android)
gps(_351880057387987,6/10/2014,23:29:47,35.3406,25.136929,android)
gps(_351880057387987,6/10/2014,23:29:48,35.3405,25.137001,android)
gps(_351880057387987,6/10/2014,23:29:49,35.340565,25.137077,android)
gps(_351880057387987,6/10/2014,23:29:50,35.34051,25.137098,android)
gps(_351880057387987,6/10/2014,23:29:51,35.340454,25.13688,android)
gps(_351880057387987,6/10/2014,23:29:52,35.340546,25.136814,android)
gps(_351880057387987,6/10/2014,23:29:53,35.34066,25.136932,android)
gps(_351880057387987,6/10/2014,23:29:54,35.3407,25.136908,android)
gps(_351880057387987,6/10/2014,23:29:56,35.340633,25.136822,android)
gps(_351880057387987,6/10/2014,23:29:56,35.340775,25.13684,android)
gps(_351880057387987,6/10/2014,23:29:57,35.340717,25.136877,android)
gps(_351880057387987,6/10/2014,23:29:58,35.340607,25.136908,android)
gps(_351880057387987,6/10/2014,23:29:59,35.340572,25.136871,android)
gps(_351880057387987,6/10/2014,23:30:00,35.340664,25.136864,android)
gps(_351880057387987,6/10/2014,23:30:01,35.340633,25.1369,android)
gps(_351880057387987,6/10/2014,23:30:02,35.34059,25.136906,android)
gps(_351880057387987,6/10/2014,23:30:03,35.340633,25.13692,android)
gps(_351880057387987,6/10/2014,23:30:04,35.34057,25.136786,android)
gps(_351880057387987,6/10/2014,23:30:05,35.34068,25.136812,android)
gps(_351880057387987,6/10/2014,23:30:06,35.340744,25.137049,android)
gps(_351880057387987,6/10/2014,23:30:07,35.34075,25.137054,android)
gps(_351880057387987,6/10/2014,23:30:08,35.340733,25.13704,android)
gps(_351880057387987,6/10/2014,23:40:33,35.34051,25.136879,android)
gps(_351880057387987,6/10/2014,23:40:34,35.340538,25.136892,android)
gps(_351880057387987,6/10/2014,23:40:35,35.34056,25.136877,android)
gps(_351880057387987,6/10/2014,23:40:36,35.34057,25.136868,android)
gps(_351880057387987,6/10/2014,23:40:37,35.34057,25.136864,android)
gps(_351880057387987,6/10/2014,23:40:38,35.340572,25.13686,android)
gps(_351880057387987,6/10/2014,23:40:39,35.34057,25.136837,android)
gps(_351880057387987,6/10/2014,23:40:40,35.34056,25.136831,android)
gps(_351880057387987,6/10/2014,23:40:41,35.340595,25.136843,android)
gps(_351880057387987,6/10/2014,23:40:43,35.340607,25.136868,android)
gps(_351880057387987,6/10/2014,23:40:44,35.340603,25.136868,android)
gps(_351880057387987,6/10/2014,23:40:45,35.340603,25.136868,android)
gps(_351880057387987,6/10/2014,23:40:46,35.340607,25.136866,android)
gps(_351880057387987,6/10/2014,23:40:47,35.34062,25.136858,android)
gps(_351880057387987,6/10/2014,23:40:48,35.340614,25.136864,android)
gps(_351880057387987,6/10/2014,23:40:49,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:50,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:51,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:52,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:53,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:54,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:55,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:56,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:57,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:58,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:40:59,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:00,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:01,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:02,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:03,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:04,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:05,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:06,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:07,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:08,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:09,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:10,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:11,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:12,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:13,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:14,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:15,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:16,35.34062,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:17,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:18,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:19,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:20,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:21,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:22,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:23,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:24,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:25,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:26,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:27,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:28,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:29,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:30,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:31,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:32,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:33,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:34,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:35,35.34062,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:36,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:37,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:38,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:39,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:40,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:41,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:42,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:43,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:44,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:45,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:46,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:47,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:48,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:49,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:50,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:51,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:52,35.340622,25.136862,android)
gps(_351880057387987,6/10/2014,23:41:53,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:54,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:55,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:56,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:57,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:58,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:41:59,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:00,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:01,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:02,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:03,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:04,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:05,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:06,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:07,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:08,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:09,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:10,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:11,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:12,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:13,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:14,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:15,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:16,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:17,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:18,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:19,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:20,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:42:21,35.340622,25.136864,android)
gps(_351880057387987,6/10/2014,23:45:07,35.340652,25.137043,android)
gps(_351880057387987,6/10/2014,23:45:08,35.340645,25.137001,android)
gps(_351880057387987,6/10/2014,23:45:09,35.340637,25.136974,android)
gps(_351880057387987,6/10/2014,23:45:10,35.340633,25.136965,android)
gps(_351880057387987,6/10/2014,23:45:11,35.34063,25.136961,android)
gps(_351880057387987,6/10/2014,23:45:12,35.34063,25.136969,android)
gps(_351880057387987,6/10/2014,23:45:13,35.340633,25.136967,android)
gps(_351880057387987,6/10/2014,23:45:14,35.340633,25.136965,android)
gps(_351880057387987,6/10/2014,23:45:15,35.34063,25.13696,android)
gps(_351880057387987,6/10/2014,23:45:16,35.340626,25.136948,android)
gps(_351880057387987,6/10/2014,23:45:17,35.340626,25.136942,android)
gps(_351880057387987,6/10/2014,23:45:18,35.340626,25.13694,android)
gps(_351880057387987,6/10/2014,23:45:19,35.340626,25.136944,android)
gps(_351880057387987,6/10/2014,23:45:20,35.340626,25.136944,android)
gps(_351880057387987,6/10/2014,23:45:21,35.340626,25.136944,android)
gps(_351880057387987,6/10/2014,23:45:22,35.340626,25.13694,android)
gps(_351880057387987,6/10/2014,23:45:23,35.340626,25.13694,android)
gps(_351880057387987,6/10/2014,23:45:24,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:45:25,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:26,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:27,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:28,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:29,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:30,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:31,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:32,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:33,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:34,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:35,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:36,35.340622,25.136932,android)
gps(_351880057387987,6/10/2014,23:45:37,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:38,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:39,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:40,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:41,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:42,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:43,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:44,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:45,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:46,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:47,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:48,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:49,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:50,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:51,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:52,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:53,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:54,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:55,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:56,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:57,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:58,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:45:59,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:46:00,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:46:01,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:46:02,35.340622,25.136934,android)
gps(_351880057387987,6/10/2014,23:46:03,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:04,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:05,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:06,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:07,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:08,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:09,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:10,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:11,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:12,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:13,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:14,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:15,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:16,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:17,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:18,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:19,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:20,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:21,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:22,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:23,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:24,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:25,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:26,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:27,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:28,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:29,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:30,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:31,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:32,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:33,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:34,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:35,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:36,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:37,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:38,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:39,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:40,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:41,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:42,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:43,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:44,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:45,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:46,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:47,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:48,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:49,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:50,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:51,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:52,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:53,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:54,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:55,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:56,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:57,35.340622,25.136936,android)
gps(_351880057387987,6/10/2014,23:46:58,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:46:59,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:00,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:01,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:02,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:03,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:04,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:05,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:06,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:07,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:08,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:09,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:10,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:11,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:12,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:13,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:14,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:15,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:16,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:17,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:18,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:19,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:20,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:21,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:22,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:23,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:24,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:25,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:26,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:27,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:28,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:29,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:30,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:31,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:32,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:33,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:34,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:35,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:36,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:37,35.340622,25.136938,android)
gps(_351880057387987,6/10/2014,23:47:38,35.340622,25.136938,android)
